time,radius,x,y
40,radius=0.0012584925,0.9803907,0.9836634
40,radius=0.67102253,0.832648,0.90061796
40,radius=0.685222,0.9797286,0.766994
40,radius=0.64627516,0.32064748,0.47940433
40,radius=0.60064757,0.81326264,0.271928
41,radius=0.30380487,0.7868756,0.78167236
41,radius=0.51302135,0.41358685,0.35119987
41,radius=0.6449284,0.0014840364,0.66381496
41,radius=0.40406424,0.9469046,0.6478702
41,radius=0.43431795,0.8912413,0.6291131
41,radius=0.2918225,0.7550237,0.55372375
41,radius=0.21415472,0.8760579,0.20670271
41,radius=0.28621137,0.26136023,0.04515487
41,radius=0.53725076,0.30888015,0.828869
42,radius=0.2227391,0.8595304,0.75366414
42,radius=0.91483307,0.60654974,0.9678439
42,radius=0.08637184,0.6800604,0.2475056
42,radius=0.34700352,0.76539224,0.40435046
42,radius=0.08892822,0.528603,0.8624645
42,radius=0.12859076,0.7326104,0.98165995
42,radius=0.2328037,0.2438705,0.907287
42,radius=0.53853583,0.33067095,0.82392985
42,radius=0.85074514,0.23730451,0.8439157
43,radius=0.18381542,0.6180496,0.020809293
43,radius=0.609629,0.59122074,0.18256074
43,radius=0.6309982,0.30844116,0.6348963
43,radius=0.2534412,0.29262042,0.52244246
43,radius=0.08919293,0.98855627,0.12892997
43,radius=0.06901306,0.0809837,0.17582947
43,radius=0.5065881,0.5656565,0.39846265
43,radius=0.01175189,0.7406971,0.5446087
43,radius=0.7726939,0.34545034,0.77223724
44,radius=0.75944227,0.004371643,0.62247413
44,radius=0.33644032,0.7585574,0.6763621
44,radius=0.872056,0.22804844,0.2276035
44,radius=0.79792714,0.017868578,0.3939038
44,radius=0.86621255,0.9409374,0.20279408
44,radius=0.3363976,0.8884038,0.78456765
44,radius=0.26191753,0.7333297,0.41373527
44,radius=0.6928011,0.14702445,0.12519407
44,radius=0.36835843,0.39020467,0.8368959
45,radius=0.34309775,0.41214108,0.121657014
45,radius=0.2765683,0.40096056,0.9261052
45,radius=0.97175133,0.9429381,0.5433662
45,radius=0.82725316,0.019568443,0.83274597
45,radius=0.4732585,0.41425705,0.72812474
45,radius=0.8328103,0.3896761,0.32602525
45,radius=0.2541713,0.9290559,0.13328296
45,radius=0.056337595,0.94205874,0.02801621
45,radius=0.03743565,0.6833205,0.040329337
46,radius=0.3159908,0.98830545,0.63506746
46,radius=0.36279494,0.08771747,0.4182437
46,radius=0.6435274,0.49829757,0.4266532
46,radius=0.87387353,0.13334209,0.5975907
46,radius=0.81942654,0.77093256,0.34986597
46,radius=0.6618554,0.88539785,0.75681067
46,radius=0.53696257,0.8143149,0.3423276
46,radius=0.59412146,0.13564652,0.59394515
46,radius=0.19050103,0.397125,0.76437694
47,radius=0.32053626,0.38585752,0.3502754
47,radius=0.85161036,0.31850904,0.7419362
47,radius=0.24226946,0.22591448,0.019156873
47,radius=0.013431907,0.29616863,0.25150084
47,radius=0.8361484,0.59402376,0.42741007
47,radius=0.85613024,0.65901065,0.96111196
47,radius=0.34065968,0.2209965,0.17628592
47,radius=0.32206267,0.30353153,0.12338936
47,radius=0.69546527,0.27091742,0.29884368
48,radius=0.49596363,0.7344447,0.21433133
48,radius=0.67221135,0.52799505,0.2812413
48,radius=0.9793849,0.8497992,0.32887745
48,radius=0.41337502,0.044126093,0.918919
48,radius=0.108989,0.61984557,0.4869302
48,radius=0.7878288,0.8672144,0.007991552
48,radius=0.4434108,0.77798736,0.30589008
48,radius=0.74418855,0.3486017,0.50405365
48,radius=0.01734525,0.3434217,0.07360697
49,radius=0.7085837,0.031145573,0.6716581
49,radius=0.8498253,0.2136172,0.9335904
49,radius=0.2821017,0.1882366,0.706673
49,radius=0.77659553,0.8209511,0.43311375
49,radius=0.1909936,0.24665701,0.18636477
49,radius=0.7409094,0.46188313,0.7824991
49,radius=0.066212,0.5977018,0.12839162
49,radius=0.81829476,0.7640137,0.046922207
49,radius=0.64134616,0.39387244,0.032635152
